accel_only_with_bias_x (m/s^2),accel_only_with_bias_y (m/s^2),accel_only_with_bias_z (m/s^2)
5.000000000000000104e-04,-2.123162225647380108e+00,-9.561350658371699396e+00
5.000000000000000104e-04,-2.168079302479135606e+00,-9.551263872212503614e+00
5.000000000000000104e-04,-2.213425546019672119e+00,-9.540855403627222842e+00
5.000000000000000104e-04,-2.259198371717700660e+00,-9.530118685610144524e+00
5.000000000000000104e-04,-2.305395114302362547e+00,-9.519047099703923820e+00
5.000000000000000104e-04,-2.352013026214810232e+00,-9.507633976923891339e+00
5.000000000000000104e-04,-2.399049276031687494e+00,-9.495872598710557000e+00
5.000000000000000104e-04,-2.446500946880929561e+00,-9.483756197910762964e+00
5.000000000000000104e-04,-2.494365034850320573e+00,-9.471277959788023892e+00
5.000000000000000104e-04,-2.542638447389256928e+00,-9.458431023062566112e+00
5.000000000000000104e-04,-2.591318001704174367e+00,-9.445208480981564847e+00
5.000000000000000104e-04,-2.640400423148124620e+00,-9.431603382420112425e+00
5.000000000000000104e-04,-2.689882343604975912e+00,-9.417608733013411282e+00
5.000000000000000104e-04,-2.739760299868748916e+00,-9.403217496320703361e+00
5.000000000000000104e-04,-2.790030732018600190e+00,-9.388422595021467032e+00
5.000000000000000104e-04,-2.840689981789984664e+00,-9.373216912144355817e+00
5.000000000000000104e-04,-2.891734290942538088e+00,-9.357593292329426049e+00
5.000000000000000104e-04,-2.943159799625236772e+00,-9.341544543124122413e+00
5.000000000000000104e-04,-2.994962544739415922e+00,-9.325063436313547172e+00
5.000000000000000104e-04,-3.047138458300219011e+00,-9.308142709285514016e+00
5.000000000000000104e-04,-3.099683365797092804e+00,-9.290775066430866147e+00
5.000000000000000104e-04,-3.152592984553942657e+00,-9.272953180579584398e+00
5.000000000000000104e-04,-3.205862922089575573e+00,-9.254669694473141917e+00
5.000000000000000104e-04,-3.259430006200332741e+00,-9.235937929002695057e+00
5.000000000000000104e-04,-3.313223053438723475e+00,-9.216775562049429382e+00
5.000000000000000104e-04,-3.367177864971531598e+00,-9.197199443851472367e+00
5.000000000000000104e-04,-3.421236566171983906e+00,-9.177225651454527622e+00
5.000000000000000104e-04,-3.475347008212390065e+00,-9.156869536998376802e+00
5.000000000000000104e-04,-3.529462225909925976e+00,-9.136145771030740548e+00
5.000000000000000104e-04,-3.583539946599770154e+00,-9.115068381775325079e+00
5.000000000000000104e-04,-3.637542145285819650e+00,-9.093650791072745321e+00
5.000000000000000104e-04,-3.691434641753347456e+00,-9.071905847550388202e+00
5.000000000000000104e-04,-3.745186735723613047e+00,-9.049845857450369735e+00
5.000000000000000104e-04,-3.798770876490791260e+00,-9.027482613446581539e+00
5.000000000000000104e-04,-3.852162363809666701e+00,-9.004827421705964952e+00
5.000000000000000104e-04,-3.905339077101060763e+00,-8.981891127391147478e+00
5.000000000000000104e-04,-3.958281230313500654e+00,-8.958684138757412541e+00
5.000000000000000104e-04,-4.010971150026560572e+00,-8.935216449963565566e+00
5.000000000000000104e-04,-4.063393074605746946e+00,-8.911497662691363786e+00
5.000000000000000104e-04,-4.115532972422764502e+00,-8.887537006649640858e+00
5.000000000000000104e-04,-4.167378377340287265e+00,-8.863343359025710910e+00
5.000000000000000104e-04,-4.218918239828663985e+00,-8.838925262936843552e+00
5.000000000000000104e-04,-4.270142792234780771e+00,-8.814290944927622107e+00
5.000000000000000104e-04,-4.321043426862065218e+00,-8.789448331554069682e+00
5.000000000000000104e-04,-4.371612585646493798e+00,-8.764405065092057967e+00
5.000000000000000104e-04,-4.421843660327732906e+00,-8.739168518405259434e+00
5.000000000000000104e-04,-4.471730902118195239e+00,-8.713745809006304910e+00
5.000000000000000104e-04,-4.521269339966817569e+00,-8.688143812343842143e+00
5.000000000000000104e-04,-4.570454706599614170e+00,-8.662369174347475109e+00
5.000000000000000104e-04,-4.619283371596390353e+00,-8.636428323262059337e+00
5.000000000000000104e-04,-4.667752280833074252e+00,-8.610327480802393296e+00
5.000000000000000104e-04,-4.715858901682648430e+00,-8.584072672659003089e+00
5.000000000000000104e-04,-4.763601173425230151e+00,-8.557669738385259350e+00
5.000000000000000104e-04,-4.810977462370039426e+00,-8.531124340695624753e+00
5.000000000000000104e-04,-4.857986521239205935e+00,-8.504441974204283383e+00
5.000000000000000104e-04,-4.904627452406213450e+00,-8.477627973632847258e+00
5.000000000000000104e-04,-4.950899674620537816e+00,-8.450687521515099832e+00
5.000000000000000104e-04,-4.996802892885137126e+00,-8.423625655426011605e+00
5.000000000000000104e-04,-5.042337071185269082e+00,-8.396447274761491997e+00
5.000000000000000104e-04,-5.087502407795851056e+00,-8.369157147094409055e+00
5.000000000000000104e-04,-5.132299312920686418e+00,-8.341759914131531062e+00
5.000000000000000104e-04,-5.176728388440400508e+00,-8.314260097295154139e+00
5.000000000000000104e-04,-5.220790409567351631e+00,-8.286662102952064402e+00
5.000000000000000104e-04,-5.264486308225005295e+00,-8.258970227311683843e+00
5.000000000000000104e-04,-5.307817157986806755e+00,-8.231188661014078534e+00
5.000000000000000104e-04,-5.350784160425385849e+00,-8.203321493427637279e+00
5.000000000000000104e-04,-5.393388632737177169e+00,-8.175372716675177287e+00
5.000000000000000104e-04,-5.435631996520567277e+00,-8.147346229406284834e+00
5.000000000000000104e-04,-5.477515767597299856e+00,-8.119245840332704134e+00
5.000000000000000104e-04,-5.519041546777509133e+00,-8.091075271542731429e+00
5.000000000000000104e-04,-5.560211011478302545e+00,-8.062838161609548138e+00
5.000000000000000104e-04,-5.601025908114454666e+00,-8.034538068507666608e+00
5.000000000000000104e-04,-5.641488045187646350e+00,-8.006178472350725883e+00
5.000000000000000104e-04,-5.681599287007700561e+00,-7.977762777963100405e+00
5.000000000000000104e-04,-5.721361547985704732e+00,-7.949294317296992318e+00
5.000000000000000104e-04,-5.760776787444686242e+00,-7.920776351705950624e+00
5.000000000000000104e-04,-5.799847004898725622e+00,-7.892212074085009021e+00
5.000000000000000104e-04,-5.838574235756110120e+00,-7.863604610886995694e+00
5.000000000000000104e-04,-5.876960547406429036e+00,-7.834957024023922578e+00
5.000000000000000104e-04,-5.915008035655340279e+00,-7.806272312661744373e+00
5.000000000000000104e-04,-5.952718821474259236e+00,-7.777553414916198449e+00
5.000000000000000104e-04,-5.990095048035335878e+00,-7.748803209456927021e+00
5.000000000000000104e-04,-6.027138878004963729e+00,-7.720024517026544686e+00
5.000000000000000104e-04,-6.063852491071633821e+00,-7.691220101880864135e+00
5.000000000000000104e-04,-6.100238081686258695e+00,-7.662392673156005252e+00
5.000000000000000104e-04,-6.136297856995199140e+00,-7.633544886167753063e+00
5.000000000000000104e-04,-6.172034034948154613e+00,-7.604679343648087730e+00
5.000000000000000104e-04,-6.207448842564723179e+00,-7.575798596923449146e+00
5.000000000000000104e-04,-6.242544514345073736e+00,-7.546905147039000283e+00
5.000000000000000104e-04,-6.277323290811501977e+00,-7.518001445832776852e+00
5.000000000000000104e-04,-6.311787417168955194e+00,-7.489089896963343485e+00
5.000000000000000104e-04,-6.345939142073707018e+00,-7.460172856894319970e+00
5.000000000000000104e-04,-6.379780716500453863e+00,-7.431252635838827558e+00
5.000000000000000104e-04,-6.413314392698981514e+00,-7.402331498666728571e+00
5.000000000000000104e-04,-6.446542423232425101e+00,-7.373411665777281243e+00
5.000000000000000104e-04,-6.479467060089890929e+00,-7.344495313939613190e+00
5.000000000000000104e-04,-6.512090553866917375e+00,-7.315584577103267705e+00
5.000000000000000104e-04,-6.544415153007843600e+00,-7.286681547180859475e+00
5.000000000000000104e-04,-6.576443103104727683e+00,-7.257788274804746642e+00
5.000000000000000104e-04,-6.608176646247986064e+00,-7.228906770059448483e+00
5.000000000000000104e-04,-6.639618020424331135e+00,-7.200039003191425202e+00
5.000000000000000104e-04,-6.670769458958062614e+00,-7.171186905297686209e+00
5.000000000000000104e-04,-6.701633189992071138e+00,-7.142352368994589362e+00
5.000000000000000104e-04,-6.732211436005322014e+00,-7.113537249068074608e+00
5.000000000000000104e-04,-6.762506413363831292e+00,-7.084743363106492886e+00
5.000000000000000104e-04,-6.792520331902447417e+00,-7.055972492117068562e+00
5.000000000000000104e-04,-6.822255394535018169e+00,-7.027226381126986610e+00
5.000000000000000104e-04,-6.851713796890714470e+00,-6.998506739769968732e+00
5.000000000000000104e-04,-6.880897726974490425e+00,-6.969815242859193738e+00
5.000000000000000104e-04,-6.909809364849878399e+00,-6.941153530947289596e+00
5.000000000000000104e-04,-6.938450882342431569e+00,-6.912523210874103263e+00
5.000000000000000104e-04,-6.966824442762322711e+00,-6.883925856302876234e+00
5.000000000000000104e-04,-6.994932200644706555e+00,-6.855363008245429768e+00
5.000000000000000104e-04,-7.022776301506597818e+00,-6.826836175576877608e+00
5.000000000000000104e-04,-7.050358881619133378e+00,-6.798346835540383104e+00
5.000000000000000104e-04,-7.077682067794153653e+00,-6.769896434242397731e+00
5.000000000000000104e-04,-7.104747977184175944e+00,-6.741486387138813541e+00
5.000000000000000104e-04,-7.131558717094861777e+00,-6.713118079512423897e+00
5.000000000000000104e-04,-7.158116384809217969e+00,-6.684792866942024681e+00
5.000000000000000104e-04,-7.184423067422763154e+00,-6.656512075763507674e+00
5.000000000000000104e-04,-7.210480841689028253e+00,-6.628277003523251665e+00
5.000000000000000104e-04,-7.236291773874749644e+00,-6.600088919424057288e+00
5.000000000000000104e-04,-7.261857919624212343e+00,-6.571949064763940029e+00
5.000000000000000104e-04,-7.287181323832212954e+00,-6.543858653367957245e+00
5.000000000000000104e-04,-7.312264020525173436e+00,-6.515818872013355190e+00
5.000000000000000104e-04,-7.337108032749958930e+00,-6.487830880848186155e+00
5.000000000000000104e-04,-7.361715372470001739e+00,-6.459895813803616882e+00
5.000000000000000104e-04,-7.386088040468353100e+00,-6.432014779000106763e+00
5.000000000000000104e-04,-7.410228026257311029e+00,-6.404188859147595281e+00
5.000000000000000104e-04,-7.434137307994304500e+00,-6.376419111939879869e+00
5.000000000000000104e-04,-7.457817852403744396e+00,-6.348706570443309438e+00
5.000000000000000104e-04,-7.481271614704543715e+00,-6.321052243479939214e+00
5.000000000000000104e-04,-7.504500538543065424e+00,-6.293457116005255259e+00
5.000000000000000104e-04,-7.527506555931246623e+00,-6.265922149480601888e+00
5.000000000000000104e-04,-7.550291587189668086e+00,-6.238448282240416809e+00
5.000000000000000104e-04,-7.572857540895382655e+00,-6.211036429854368990e+00
5.000000000000000104e-04,-7.595206313834260037e+00,-6.183687485484513857e+00
5.000000000000000104e-04,-7.617339790957704970e+00,-6.156402320237536863e+00
5.000000000000000104e-04,-7.639259845343549848e+00,-6.129181783512192894e+00
5.000000000000000104e-04,-7.660968338160949465e+00,-6.102026703342001035e+00
5.000000000000000104e-04,-7.682467118639153547e+00,-6.074937886733307479e+00
5.000000000000000104e-04,-7.703758024039967900e+00,-6.047916119998745899e+00
5.000000000000000104e-04,-7.724842879633790460e+00,-6.020962169086209848e+00
5.000000000000000104e-04,-7.745723498679093488e+00,-5.994076779903375396e+00
5.000000000000000104e-04,-7.766401682405197349e+00,-5.967260678637861027e+00
5.000000000000000104e-04,-7.786879219998239954e+00,-5.940514572073065658e+00
5.000000000000000104e-04,-7.807157888590230854e+00,-5.913839147899758508e+00
5.000000000000000104e-04,-7.827239453251049639e+00,-5.887235075023490083e+00
5.000000000000000104e-04,-7.847125666983321146e+00,-5.860703003867848260e+00
5.000000000000000104e-04,-7.866818270720038697e+00,-5.834243566673651848e+00
5.000000000000000104e-04,-7.886318993324861637e+00,-5.807857377794097609e+00
5.000000000000000104e-04,-7.905629551594971716e+00,-5.781545033985950433e+00
5.000000000000000104e-04,-7.924751650266425251e+00,-5.755307114696792681e+00
5.000000000000000104e-04,-7.943686982021890053e+00,-5.729144182348397507e+00
5.000000000000000104e-04,-7.962437227500711145e+00,-5.703056782616282128e+00
5.000000000000000104e-04,-7.981004055311203160e+00,-5.677045444705460575e+00
5.000000000000000104e-04,-7.999389122045109879e+00,-5.651110681622471432e+00
5.000000000000000104e-04,-8.017594072294148333e+00,-5.625252990443708079e+00
5.000000000000000104e-04,-8.035620538668569068e+00,-5.599472852580097637e+00
5.000000000000000104e-04,-8.053470141817662409e+00,-5.573770734038173025e+00
5.000000000000000104e-04,-8.071144490452148546e+00,-5.548147085677585189e+00
5.000000000000000104e-04,-8.088645181368388393e+00,-5.522602343465081276e+00
5.000000000000000104e-04,-8.105973799474336161e+00,-5.497136928725014471e+00
5.000000000000000104e-04,-8.123131917817199010e+00,-5.471751248386403255e+00
5.000000000000000104e-04,-8.140121097612725620e+00,-5.446445695226590722e+00
5.000000000000000104e-04,-8.156942888276070391e+00,-5.421220648111542140e+00
5.000000000000000104e-04,-8.173598827454195970e+00,-5.396076472232820720e+00
5.000000000000000104e-04,-8.190090441059719950e+00,-5.371013519341271802e+00
5.000000000000000104e-04,-8.206419243306200428e+00,-5.346032127977468740e+00
5.000000000000000104e-04,-8.222586736744784019e+00,-5.321132623698942687e+00
5.000000000000000104e-04,-8.238594412302170156e+00,-5.296315319304238933e+00
5.000000000000000104e-04,-8.254443749319827717e+00,-5.271580515053844174e+00
5.000000000000000104e-04,-8.270136215594471096e+00,-5.246928498888008718e+00
5.000000000000000104e-04,-8.285673267419685573e+00,-5.222359546641500039e+00
5.000000000000000104e-04,-8.301056349628691322e+00,-5.197873922255348056e+00
5.000000000000000104e-04,-8.316286895638205223e+00,-5.173471877985568845e+00
5.000000000000000104e-04,-8.331366327493347157e+00,-5.149153654608960018e+00
5.000000000000000104e-04,-8.346296055913549949e+00,-5.124919481625955342e+00
5.000000000000000104e-04,-8.361077480339456969e+00,-5.100769577460591009e+00
5.000000000000000104e-04,-8.375711988980713230e+00,-5.076704149657629728e+00
5.000000000000000104e-04,-8.390200958864690861e+00,-5.052723395076852420e+00
5.000000000000000104e-04,-8.404545755886042357e+00,-5.028827500084569913e+00
5.000000000000000104e-04,-8.418747734857078058e+00,-5.005016640742376843e+00
5.000000000000000104e-04,-8.432808239558935881e+00,-4.981290982993190397e+00
5.000000000000000104e-04,-8.446728602793500684e+00,-4.957650682844588097e+00
5.000000000000000104e-04,-8.460510146436037715e+00,-4.934095886549506815e+00
5.000000000000000104e-04,-8.474154181488511739e+00,-4.910626730784310112e+00
5.000000000000000104e-04,-8.487662008133566971e+00,-4.887243342824254988e+00
5.000000000000000104e-04,-8.501034915789126956e+00,-4.863945840716416669e+00
5.000000000000000104e-04,-8.514274183163589527e+00,-4.840734333450066096e+00
5.000000000000000104e-04,-8.527381078311586649e+00,-4.817608921124563182e+00
5.000000000000000104e-04,-8.540356858690280717e+00,-4.794569695114773822e+00
5.000000000000000104e-04,-8.553202771216174227e+00,-4.771616738234054189e+00
5.000000000000000104e-04,-8.565920052322404388e+00,-4.748750124894823621e+00
5.000000000000000104e-04,-8.578509928016480046e+00,-4.725969921266774953e+00
5.000000000000000104e-04,-8.590973613938469811e+00,-4.703276185432713419e+00
5.000000000000000104e-04,-8.603312315419586298e+00,-4.680668967542096937e+00
5.000000000000000104e-04,-8.615527227541150523e+00,-4.658148309962285794e+00
5.000000000000000104e-04,-8.627619535193918665e+00,-4.635714247427523915e+00
5.000000000000000104e-04,-8.639590413137756997e+00,-4.613366807185692586e+00
5.000000000000000104e-04,-8.651441026061608142e+00,-4.591106009142867705e+00
5.000000000000000104e-04,-8.663172528643764636e+00,-4.568931866005690345e+00
5.000000000000000104e-04,-8.674786065612412500e+00,-4.546844383421603020e+00
5.000000000000000104e-04,-8.686282771806423497e+00,-4.524843560116953434e+00
5.000000000000000104e-04,-8.697663772236380098e+00,-4.502929388033019897e+00
5.000000000000000104e-04,-8.708930182145810051e+00,-4.481101852459955737e+00
5.000000000000000104e-04,-8.720083107072607476e+00,-4.459360932168711322e+00
5.000000000000000104e-04,-8.731123642910649352e+00,-4.437706599540927499e+00
5.000000000000000104e-04,-8.742052875971545234e+00,-4.416138820696859923e+00
5.000000000000000104e-04,-8.752871883046534407e+00,-4.394657555621331646e+00
5.000000000000000104e-04,-8.763581731468505609e+00,-4.373262758287753016e+00
5.000000000000000104e-04,-8.774183479174130440e+00,-4.351954376780239109e+00
5.000000000000000104e-04,-8.784678174766071379e+00,-4.330732353413836222e+00
5.000000000000000104e-04,-8.795066857575275066e+00,-4.309596624852892077e+00
5.000000000000000104e-04,-8.805350557723317095e+00,-4.288547122227596375e+00
5.000000000000000104e-04,-8.815530296184803660e+00,-4.267583771248704139e+00
5.000000000000000104e-04,-8.825607084849789175e+00,-4.246706492320480031e+00
5.000000000000000104e-04,-8.835581926586220547e+00,-4.225915200651874315e+00
5.000000000000000104e-04,-8.845455815302379676e+00,-4.205209806365969527e+00
5.000000000000000104e-04,-8.855229736009320618e+00,-4.184590214607704972e+00
5.000000000000000104e-04,-8.864904664883276553e+00,-4.164056325649917234e+00
5.000000000000000104e-04,-8.874481569328040109e+00,-4.143608034997699363e+00
5.000000000000000104e-04,-8.883961408037297502e+00,-4.123245233491128481e+00
5.000000000000000104e-04,-8.893345131056898722e+00,-4.102967807406363576e+00
5.000000000000000104e-04,-8.902633679847056669e+00,-4.082775638555141029e+00
5.000000000000000104e-04,-8.911827987344480562e+00,-4.062668604382691839e+00
5.000000000000000104e-04,-8.920928978024399214e+00,-4.042646578064097440e+00
5.000000000000000104e-04,-8.929937567962502598e+00,-4.022709428599121395e+00
5.000000000000000104e-04,-8.938854664896760838e+00,-4.002857020905505436e+00
5.000000000000000104e-04,-8.947681168289124187e+00,-3.983089215910793346e+00
5.000000000000000104e-04,-8.956417969387096889e+00,-3.963405870642665807e+00
5.000000000000000104e-04,-8.965065951285181356e+00,-3.943806838317823082e+00
5.000000000000000104e-04,-8.973625988986148272e+00,-3.924291968429444388e+00
5.000000000000000104e-04,-8.982098949462189452e+00,-3.904861106833227069e+00
5.000000000000000104e-04,-8.990485691715878858e+00,-3.885514095832030002e+00
5.000000000000000104e-04,-8.998787066840968407e+00,-3.866250774259153200e+00
5.000000000000000104e-04,-9.007003918083018590e+00,-3.847070977560250071e+00
5.000000000000000104e-04,-9.015137080899830124e+00,-3.827974537873915395e+00
5.000000000000000104e-04,-9.023187383021678443e+00,-3.808961284110951695e+00
5.000000000000000104e-04,-9.031155644511372316e+00,-3.790031042032336206e+00
5.000000000000000104e-04,-9.039042677824081551e+00,-3.771183634325911527e+00
5.000000000000000104e-04,-9.046849287866962186e+00,-3.752418880681817281e+00
5.000000000000000104e-04,-9.054576272058566744e+00,-3.733736597866667228e+00
5.000000000000000104e-04,-9.062224420388025337e+00,-3.715136599796513117e+00
5.000000000000000104e-04,-9.069794515474002949e+00,-3.696618697608600179e+00
5.000000000000000104e-04,-9.077287332623408034e+00,-3.678182699731913363e+00
5.000000000000000104e-04,-9.084703639889879057e+00,-3.659828411956577821e+00
5.000000000000000104e-04,-9.092044198132017030e+00,-3.641555637502078113e+00
5.000000000000000104e-04,-9.099309761071362246e+00,-3.623364177084350768e+00
5.000000000000000104e-04,-9.106501075350125873e+00,-3.605253828981748843e+00
5.000000000000000104e-04,-9.113618880588656879e+00,-3.587224389099898936e+00
5.000000000000000104e-04,-9.120663909442653150e+00,-3.569275651035467067e+00
5.000000000000000104e-04,-9.127636887660091958e+00,-3.551407406138852085e+00
5.000000000000000104e-04,-9.134538534137899290e+00,-3.533619443575808372e+00
5.000000000000000104e-04,-9.141369560978350961e+00,-3.515911550388036488e+00
5.000000000000000104e-04,-9.148130673545171732e+00,-3.498283511552739089e+00
5.000000000000000104e-04,-9.154822570519380420e+00,-3.480735110041161207e+00
5.000000000000000104e-04,-9.161445943954831250e+00,-3.463266126876134887e+00
5.000000000000000104e-04,-9.168001479333476311e+00,-3.445876341188634395e+00
5.000000000000000104e-04,-9.174489855620327816e+00,-3.428565530273365969e+00
5.000000000000000104e-04,-9.180911745318145023e+00,-3.411333469643397009e+00
5.000000000000000104e-04,-9.187267814521801412e+00,-3.394179933083850464e+00
5.000000000000000104e-04,-9.193558722972371200e+00,-3.377104692704659072e+00
5.000000000000000104e-04,-9.199785124110910317e+00,-3.360107518992419440e+00
5.000000000000000104e-04,-9.205947665131926527e+00,-3.343188180861337511e+00
5.000000000000000104e-04,-9.212046987036554668e+00,-3.326346445703285859e+00
5.000000000000000104e-04,-9.218083724685422808e+00,-3.309582079436994118e+00
5.000000000000000104e-04,-9.224058506851198658e+00,-3.292894846556372546e+00
5.000000000000000104e-04,-9.229971956270844657e+00,-3.276284510177985165e+00
5.000000000000000104e-04,-9.235824689697540890e+00,-3.259750832087695116e+00
5.000000000000000104e-04,-9.241617317952309563e+00,-3.243293572786485779e+00
5.000000000000000104e-04,-9.247350445975309086e+00,-3.226912491535464333e+00
