gyro_only_with_bias_x (deg/s),gyro_only_with_bias_y (deg/s),gyro_only_with_bias_z (deg/s)
2.791603049700990979e+01,7.492366408819083334e-01,7.492366408819083334e-01
2.823115728433186788e+01,7.521014298575623425e-01,7.521014298575623425e-01
2.854628407165381887e+01,7.549662188332164625e-01,7.549662188332164625e-01
2.886141085897576986e+01,7.578310078088705826e-01,7.578310078088705826e-01
2.917653764629772439e+01,7.606957967845248136e-01,7.606957967845248136e-01
2.949166443361967538e+01,7.635605857601789337e-01,7.635605857601789337e-01
2.980679122094163347e+01,7.664253747358329427e-01,7.664253747358329427e-01
3.012191800826358090e+01,7.692901637114870628e-01,7.692901637114870628e-01
3.043704479558553899e+01,7.721549526871411828e-01,7.721549526871411828e-01
3.075217158290748642e+01,7.750197416627954139e-01,7.750197416627954139e-01
3.106729837022944452e+01,7.778845306384495339e-01,7.778845306384495339e-01
3.138242515755139550e+01,7.807493196141035430e-01,7.807493196141035430e-01
3.169755194487335004e+01,7.836141085897576630e-01,7.836141085897576630e-01
3.201267873219529747e+01,7.864788975654117831e-01,7.864788975654117831e-01
3.232780551951725556e+01,7.893436865410660142e-01,7.893436865410660142e-01
3.264293230683920655e+01,7.922084755167200232e-01,7.922084755167200232e-01
3.295805909416116464e+01,7.950732644923741432e-01,7.950732644923741432e-01
3.327318588148311562e+01,7.979380534680282633e-01,7.979380534680282633e-01
3.358831266880506661e+01,8.008028424436823833e-01,8.008028424436823833e-01
3.390343945612701759e+01,8.036676314193366144e-01,8.036676314193366144e-01
3.421856624344897568e+01,8.065324203949906234e-01,8.065324203949906234e-01
3.453369303077092667e+01,8.093972093706447435e-01,8.093972093706447435e-01
3.484881981809287765e+01,8.122619983462988635e-01,8.122619983462988635e-01
3.516394660541482864e+01,8.151267873219529836e-01,8.151267873219529836e-01
3.547907339273678673e+01,8.179915762976072147e-01,8.179915762976072147e-01
3.579420018005873771e+01,8.208563652732612237e-01,8.208563652732612237e-01
3.610932696738069581e+01,8.237211542489153437e-01,8.237211542489153437e-01
3.642445375470263969e+01,8.265859432245694638e-01,8.265859432245694638e-01
3.673958054202459778e+01,8.294507322002235838e-01,8.294507322002235838e-01
3.701467465210343022e+01,8.319515877463947717e-01,8.319515877463947717e-01
3.724400201384832343e+01,8.340363819440756998e-01,8.340363819440756998e-01
3.743202463841180361e+01,8.357456785310163339e-01,8.357456785310163339e-01
3.758277898819973473e+01,8.371161726199976005e-01,8.371161726199976005e-01
3.769991651351476492e+01,8.381810592137706184e-01,8.381810592137706184e-01
3.778674032804153882e+01,8.389703666185595043e-01,8.389703666185595043e-01
3.784623839095161202e+01,8.395112580995600648e-01,8.395112580995600648e-01
3.788111352837520940e+01,8.398283048034109743e-01,8.398283048034109743e-01
3.789381059529225126e+01,8.399437326844749752e-01,8.399437326844749752e-01
3.788654105021994667e+01,8.398776459110903758e-01,8.398776459110903758e-01
3.786130518912976584e+01,8.396482289920887965e-01,8.396482289920887965e-01
3.781991226155402330e+01,8.392719296504911330e-01,8.392719296504911330e-01
3.776399867060509052e+01,8.387636242782280371e-01,8.387636242782280371e-01
3.769504443941574579e+01,8.381367676310522707e-01,8.381367676310522707e-01
3.761438810912562758e+01,8.374035282647783740e-01,8.374035282647783740e-01
3.752324021780995622e+01,8.365749110709995717e-01,8.365749110709995717e-01
3.742269549551694752e+01,8.356608681410632178e-01,8.356608681410632178e-01
3.731374389770548561e+01,8.346703990700498066e-01,8.346703990700498066e-01
3.719728058772630419e+01,8.336116417066027351e-01,8.336116417066027351e-01
3.707411496845119103e+01,8.324919542586471932e-01,8.324919542586471932e-01
3.694497885361936085e+01,8.313179895783577855e-01,8.313179895783577855e-01
3.681053386084390411e+01,8.300957623713081102e-01,8.300957623713081102e-01
3.667137810041555923e+01,8.288307100037778374e-01,8.288307100037778374e-01
3.652805222697985954e+01,8.275277475179987352e-01,8.275277475179987352e-01
3.638104491477422187e+01,8.261913174070384391e-01,8.261913174070384391e-01
3.623079781133177590e+01,8.248254346484706900e-01,8.248254346484706900e-01
3.607771001932790256e+01,8.234337274484354596e-01,8.234337274484354596e-01
3.592214215151475543e+01,8.220194741046795706e-01,8.220194741046795706e-01
3.576441999940716698e+01,8.205856363582469948e-01,8.205856363582469948e-01
3.560483785251063438e+01,8.191348895682784015e-01,8.191348895682784015e-01
3.544366150137749116e+01,8.176696500125225642e-01,8.176696500125225642e-01
3.528113095460697934e+01,8.161920995873361839e-01,8.161920995873361839e-01
3.511746289703621215e+01,8.147042081548745429e-01,8.147042081548745429e-01
3.495285291377400227e+01,8.132077537615819418e-01,8.132077537615819418e-01
3.478747750238113667e+01,8.117043409307375113e-01,8.117043409307375113e-01
3.462149589337636257e+01,8.101954172125123144e-01,8.101954172125123144e-01
3.445505169732537354e+01,8.086822881575034261e-01,8.086822881575034261e-01
3.428827439503081820e+01,8.071661308639165311e-01,8.071661308639165311e-01
3.412128068576821249e+01,8.056480062342563642e-01,8.056480062342563642e-01
3.395417570708897870e+01,8.041288700644452225e-01,8.041288700644452225e-01
3.378705413842412497e+01,8.026095830765828110e-01,8.026095830765828110e-01
3.362000119955654043e+01,8.010909199959685978e-01,8.010909199959685978e-01
3.345309355397593976e+01,7.995735777634176422e-01,7.995735777634176422e-01
3.328640012617640309e+01,7.980581829652400039e-01,7.980581829652400039e-01
3.311998284109374424e+01,7.965452985553976850e-01,7.965452985553976850e-01
3.295389729309879812e+01,7.950354299372618394e-01,7.950354299372618394e-01
3.278819335125680112e+01,7.935290304659708971e-01,7.935290304659708971e-01
3.262291570692337217e+01,7.920265064265760158e-01,7.920265064265760158e-01
3.245810436916982411e+01,7.905282215379075827e-01,7.905282215379075827e-01
3.229379511300705019e+01,7.890345010273367432e-01,7.890345010273367432e-01
3.213001988490405125e+01,7.875456353173094781e-01,7.875456353173094781e-01
3.196680716966888980e+01,7.860618833606263234e-01,7.860618833606263234e-01
3.180418232237241227e+01,7.845834756579310731e-01,7.845834756579310731e-01
3.164216786864439612e+01,7.831106169876763667e-01,7.831106169876763667e-01
3.148078377635486547e+01,7.816434888759532518e-01,7.816434888759532518e-01
3.132004770140610717e+01,7.801822518309646792e-01,7.801822518309646792e-01
3.115997521010152482e+01,7.787270473645593327e-01,7.787270473645593327e-01
3.100057998032234252e+01,7.772779998211122310e-01,7.772779998211122310e-01
3.084187398353092391e+01,7.758352180320992053e-01,7.758352180320992053e-01
3.068386764942687961e+01,7.743987968129716348e-01,7.743987968129716348e-01
3.052657001490852196e+01,7.729688183173502036e-01,7.729688183173502036e-01
3.036998885883454946e+01,7.715453532621322497e-01,7.715453532621322497e-01
3.021413082393856087e+01,7.701284620358049837e-01,7.701284620358049837e-01
3.005900152712019846e+01,7.687181957010926769e-01,7.687181957010926769e-01
2.990460565922010971e+01,7.673145969020009893e-01,7.673145969020009893e-01
2.975094707528042548e+01,7.659177006843674862e-01,7.659177006843674862e-01
2.959802887619706269e+01,7.645275352381550871e-01,7.645275352381550871e-01
2.944585348258394930e+01,7.631441225689449270e-01,7.631441225689449270e-01
2.929442270159084316e+01,7.617674791053713479e-01,7.617674791053713479e-01
2.914373778734625375e+01,7.603976162486022483e-01,7.603976162486022483e-01
2.899379949563245162e+01,7.590345408693859319e-01,7.590345408693859319e-01
2.884460813334221996e+01,7.576782557576564603e-01,7.576782557576564603e-01
2.869616360321433390e+01,7.563287600292211144e-01,7.563287600292211144e-01
2.854846544429763000e+01,7.549860494936148081e-01,7.549860494936148081e-01
2.840151286855044788e+01,7.536501169868221606e-01,7.536501169868221606e-01
2.825530479394370786e+01,7.523209526722154372e-01,7.523209526722154372e-01
2.810983987440067366e+01,7.509985443127333848e-01,7.509985443127333848e-01
2.796511652687473415e+01,7.496828775170431003e-01,7.496828775170431003e-01
2.782113295583795676e+01,7.483739359621632836e-01,7.483739359621632836e-01
2.767788717542693888e+01,7.470717015947904160e-01,7.470717015947904160e-01
2.753537702946931276e+01,7.457761548133574614e-01,7.457761548133574614e-01
2.739360020959270869e+01,7.444872746326609558e-01,7.444872746326609558e-01
2.725255427159897081e+01,7.432050388327179347e-01,7.432050388327179347e-01
2.711223665026880880e+01,7.419294240933528295e-01,7.419294240933528295e-01
2.697264467274652588e+01,7.406604061158774677e-01,7.406604061158774677e-01
2.683377557064009622e+01,7.393979597330917475e-01,7.393979597330917475e-01
2.669562649095899332e+01,7.381420590087180988e-01,7.381420590087180988e-01
2.655819450600051823e+01,7.368926773272773678e-01,7.368926773272773678e-01
2.642147662228489224e+01,7.356497874753171740e-01,7.356497874753171740e-01
2.628546978862968331e+01,7.344133617148151938e-01,7.344133617148151938e-01
2.615017090344568373e+01,7.331833718495062158e-01,7.331833718495062158e-01
2.601557682132835581e+01,7.319597892848032084e-01,7.319597892848032084e-01
2.588168435901210174e+01,7.307425850819281310e-01,7.307425850819281310e-01
2.574849030074796374e+01,7.295317300067996058e-01,7.295317300067996058e-01
2.561599140315987100e+01,7.283271945741806030e-01,7.283271945741806030e-01
2.548418439962900095e+01,7.271289490875363359e-01,7.271289490875363359e-01
2.535306600425140999e+01,7.259369636750128141e-01,7.259369636750128141e-01
2.522263291540944508e+01,7.247512083219040946e-01,7.247512083219040946e-01
2.509288181899397685e+01,7.235716528999451835e-01,7.235716528999451835e-01
2.496380939131055854e+01,7.223982671937323463e-01,7.223982671937323463e-01
2.483541230169982583e+01,7.212310209245439419e-01,7.212310209245439419e-01
2.470768721489931607e+01,7.200698837718120249e-01,7.200698837718120249e-01
2.458063079317140520e+01,7.189148253924673160e-01,7.189148253924673160e-01
2.445423969821970189e+01,7.177658154383609324e-01,7.177658154383609324e-01
2.432851059291406060e+01,7.166228235719459549e-01,7.166228235719459549e-01
2.420344014284252410e+01,7.154858194803865867e-01,7.154858194803865867e-01
2.407902501770671932e+01,7.143547728882428949e-01,7.143547728882428949e-01
2.395526189257564553e+01,7.132296535688695815e-01,7.132296535688695815e-01
2.383214744901139071e+01,7.121104313546490205e-01,7.121104313546490205e-01
2.370967837607905437e+01,7.109970761461732458e-01,7.109970761461732458e-01
2.358785137125191156e+01,7.098895579204719253e-01,7.098895579204719253e-01
2.346666314122186137e+01,7.087878467383805781e-01,7.087878467383805781e-01
2.334611040262420190e+01,7.076919127511290819e-01,7.076919127511290819e-01
2.322618988268499152e+01,7.066017262062271875e-01,7.066017262062271875e-01
2.310689831979836484e+01,7.055172574527124318e-01,7.055172574527124318e-01
2.298823246404050380e+01,7.044384769458226225e-01,7.044384769458226225e-01
2.287018907762640296e+01,7.033653552511491824e-01,7.033653552511491824e-01
2.275276493531490374e+01,7.022978630483173168e-01,7.022978630483173168e-01
2.263595682476689319e+01,7.012359711342445179e-01,7.012359711342445179e-01
2.251976154686130727e+01,7.001796504260118237e-01,7.001796504260118237e-01
2.240417591597284286e+01,6.991288719633894644e-01,6.991288719633894644e-01
2.228919676021524054e+01,6.980836069110476494e-01,6.980836069110476494e-01
2.217482092165328922e+01,6.970438265604844696e-01,6.970438265604844696e-01
2.206104525648671100e+01,6.960095023316973384e-01,6.960095023316973384e-01
2.194786663520854120e+01,6.949806057746230614e-01,6.949806057746230614e-01
2.183528194274058620e+01,6.939571085703689635e-01,6.939571085703689635e-01
2.172328807854805888e+01,6.929389825322550545e-01,6.929389825322550545e-01
2.161188195673550538e+01,6.919261996066864429e-01,6.919261996066864429e-01
2.150106050612584241e+01,6.909187318738713168e-01,6.909187318738713168e-01
2.139082067032408219e+01,6.899165515484007027e-01,6.899165515484007027e-01
2.128115940776733694e+01,6.889196309797031015e-01,6.889196309797031015e-01
2.117207369176238529e+01,6.879279426523852159e-01,6.879279426523852159e-01
2.106356051051204403e+01,6.869414591864730912e-01,6.869414591864730912e-01
2.095561686713147864e+01,6.859601533375588867e-01,6.859601533375588867e-01
2.084823977965540820e+01,6.849839979968673775e-01,6.849839979968673775e-01
2.074142628103711417e+01,6.840129661912465187e-01,6.840129661912465187e-01
2.063517341914013059e+01,6.830470310830921710e-01,6.830470310830921710e-01
2.052947825672328008e+01,6.820861659702115443e-01,6.820861659702115443e-01
2.042433787141974477e+01,6.811303442856341261e-01,6.811303442856341261e-01
2.031974935571085794e+01,6.801795395973714298e-01,6.801795395973714298e-01
2.021570981689500357e+01,6.792337256081363295e-01,6.792337256081363295e-01
2.011221637705228815e+01,6.782928761550207630e-01,6.782928761550207630e-01
2.000926617300531518e+01,6.773569652091392390e-01,6.773569652091392390e-01
1.990685635627654193e+01,6.764259668752412580e-01,6.764259668752412580e-01
1.980498409304250629e+01,6.754998553912955339e-01,6.754998553912955339e-01
1.970364656408535353e+01,6.745786051280486806e-01,6.745786051280486806e-01
1.960284096474187265e+01,6.736621905885624706e-01,6.736621905885624706e-01
1.950256450485036908e+01,6.727505864077305553e-01,6.727505864077305553e-01
1.940281440869559049e+01,6.718437673517780873e-01,6.718437673517780873e-01
1.930358791495194382e+01,6.709417083177449115e-01,6.709417083177449115e-01
1.920488227662518099e+01,6.700443843329562110e-01,6.700443843329562110e-01
1.910669476099278796e+01,6.691517705544798300e-01,6.691517705544798300e-01
1.900902264954313381e+01,6.682638422685739377e-01,6.682638422685739377e-01
1.891186323791367130e+01,6.673805748901242563e-01,6.673805748901242563e-01
1.881521383582819951e+01,6.665019439620745167e-01,6.665019439620745167e-01
1.871907176703336262e+01,6.656279251548488096e-01,6.656279251548488096e-01
1.862343436923449147e+01,6.647584942657680518e-01,6.647584942657680518e-01
1.852829899403089087e+01,6.638936272184626786e-01,6.638936272184626786e-01
1.843366300685063308e+01,6.630333000622784523e-01,6.630333000622784523e-01
1.833952378688497831e+01,6.621774889716816048e-01,6.621774889716816048e-01
1.824587872702244695e+01,6.613261702456586510e-01,6.613261702456586510e-01
1.815272523378265745e+01,6.604793203071150920e-01,6.604793203071150920e-01
1.806006072724995448e+01,6.596369157022723417e-01,6.596369157022723417e-01
1.796788264100689503e+01,6.587989331000626558e-01,6.587989331000626558e-01
1.787618842206764214e+01,6.579653492915240598e-01,6.579653492915240598e-01
1.778497553081128046e+01,6.571361411891933901e-01,6.571361411891933901e-01
1.769424144091514250e+01,6.563112858265013339e-01,6.563112858265013339e-01
1.760398363928817034e+01,6.554907603571651364e-01,6.554907603571651364e-01
1.751419962600424540e+01,6.546745420545839744e-01,6.546745420545839744e-01
1.742488691423571723e+01,6.538626083112337728e-01,6.538626083112337728e-01
1.733604303018691795e+01,6.530549366380629106e-01,6.530549366380629106e-01
1.724766551302790774e+01,6.522515046638900360e-01,6.522515046638900360e-01
1.715975191482828421e+01,6.514522901348025474e-01,6.514522901348025474e-01
1.707229980049120854e+01,6.506572709135564070e-01,6.506572709135564070e-01
1.698530674768759496e+01,6.498664249789781744e-01,6.498664249789781744e-01
1.689877034679049927e+01,6.490797304253681510e-01,6.490797304253681510e-01
1.681268820080971693e+01,6.482971654619065216e-01,6.482971654619065216e-01
1.672705792532661206e+01,6.475187084120600511e-01,6.475187084120600511e-01
1.664187714842914900e+01,6.467443377129923343e-01,6.467443377129923343e-01
1.655714351064721868e+01,6.459740319149747112e-01,6.459740319149747112e-01
1.647285466488816041e+01,6.452077696808014018e-01,6.452077696808014018e-01
1.638900827637256086e+01,6.444455297852051956e-01,6.444455297852051956e-01
1.630560202257033708e+01,6.436872911142758058e-01,6.436872911142758058e-01
1.622263359313705067e+01,6.429330326648822203e-01,6.429330326648822203e-01
1.614010068985052371e+01,6.421827335440956075e-01,6.421827335440956075e-01
1.605800102654772843e+01,6.414363729686156645e-01,6.414363729686156645e-01
1.597633232906193257e+01,6.406939302641994072e-01,6.406939302641994072e-01
1.589509233516018760e+01,6.399553848650926247e-01,6.399553848650926247e-01
1.581427879448103724e+01,6.392207163134639991e-01,6.392207163134639991e-01
1.573388946847255987e+01,6.384899042588414453e-01,6.384899042588414453e-01
1.565392213033069524e+01,6.377629284575517810e-01,6.377629284575517810e-01
1.557437456493784822e+01,6.370397687721622848e-01,6.370397687721622848e-01
1.549524456880181944e+01,6.363204051709255848e-01,6.363204051709255848e-01
1.541652994999498993e+01,6.356048177272272115e-01,6.356048177272272115e-01
1.533822852809385040e+01,6.348929866190350380e-01,6.348929866190350380e-01
1.526033813411877382e+01,6.341848921283524954e-01,6.341848921283524954e-01
1.518285661047414692e+01,6.334805146406741194e-01,6.334805146406741194e-01
1.510578181088874672e+01,6.327798346444432065e-01,6.327798346444432065e-01
1.502911160035644045e+01,6.320828327305131333e-01,6.320828327305131333e-01
1.495284385507718738e+01,6.313894895916107863e-01,6.313894895916107863e-01
1.487697646239831961e+01,6.306997860218028773e-01,6.306997860218028773e-01
1.480150732075613718e+01,6.300137029159649238e-01,6.300137029159649238e-01
1.472643433961779991e+01,6.293312212692526719e-01,6.293312212692526719e-01
1.465175543942348568e+01,6.286523221765771829e-01,6.286523221765771829e-01
1.457746855152889154e+01,6.279769868320808079e-01,6.279769868320808079e-01
1.450357161814799056e+01,6.273051965286180476e-01,6.273051965286180476e-01
1.443006259229610500e+01,6.266369326572374110e-01,6.266369326572374110e-01
1.435693943773326176e+01,6.259721767066660503e-01,6.259721767066660503e-01
1.428420012890783575e+01,6.253109102627985028e-01,6.253109102627985028e-01
1.421184265090049870e+01,6.246531150081863215e-01,6.246531150081863215e-01
1.413986499936844332e+01,6.239987727215313695e-01,6.239987727215313695e-01
1.406826518048991126e+01,6.233478652771810014e-01,6.233478652771810014e-01
1.399704121090898745e+01,6.227003746446271304e-01,6.227003746446271304e-01
1.392619111768069828e+01,6.220562828880064066e-01,6.220562828880064066e-01
1.385571293821640104e+01,6.214155721656036135e-01,6.214155721656036135e-01
1.378560472022942207e+01,6.207782247293583966e-01,6.207782247293583966e-01
1.371586452168102888e+01,6.201442229243729898e-01,6.201442229243729898e-01
1.364649041072663493e+01,6.195135491884239398e-01,6.195135491884239398e-01
1.357748046566231359e+01,6.188861860514756064e-01,6.188861860514756064e-01
1.350883277487159617e+01,6.182621161351963268e-01,6.182621161351963268e-01
1.344054543677251523e+01,6.176413221524773567e-01,6.176413221524773567e-01
1.337261655976495511e+01,6.170237869069541414e-01,6.170237869069541414e-01
1.330504426217826897e+01,6.164094932925296977e-01,6.164094932925296977e-01
1.323782667221916043e+01,6.157984242929014362e-01,6.157984242929014362e-01
1.317096192791985310e+01,6.151905629810896503e-01,6.151905629810896503e-01
1.310444817708651932e+01,6.145858925189683353e-01,6.145858925189683353e-01
1.303828357724797549e+01,6.139843961567997832e-01,6.139843961567997832e-01
1.297246629560465969e+01,6.133860572327696215e-01,6.133860572327696215e-01
1.290699450897787415e+01,6.127908591725261811e-01,6.127908591725261811e-01
1.284186640375927801e+01,6.121987854887207536e-01,6.121987854887207536e-01
1.277708017586066269e+01,6.116098197805515113e-01,6.116098197805515113e-01
1.271263403066397935e+01,6.110239457333088708e-01,6.110239457333088708e-01
1.264852618297163289e+01,6.104411471179239657e-01,6.104411471179239657e-01
1.258475485695703355e+01,6.098614077905184505e-01,6.098614077905184505e-01
1.252131828611541664e+01,6.092847116919584138e-01,6.092847116919584138e-01
1.245821471321490392e+01,6.087110428474081791e-01,6.087110428474081791e-01
1.239544239024783323e+01,6.081403853658894354e-01,6.081403853658894354e-01
1.233299957838234739e+01,6.075727234398394794e-01,6.075727234398394794e-01
1.227088454791421590e+01,6.070080413446746759e-01,6.070080413446746759e-01
1.220909557821894253e+01,6.064463234383539181e-01,6.064463234383539181e-01
1.214763095770408619e+01,6.058875541609461957e-01,6.058875541609461957e-01
1.208648898376186409e+01,6.053317180341987180e-01,6.053317180341987180e-01
1.202566796272198424e+01,6.047787996611089234e-01,6.047787996611089234e-01
1.196516620980473178e+01,6.042287837254975980e-01,6.042287837254975980e-01
1.190498204907429880e+01,6.036816549915845487e-01,6.036816549915845487e-01
1.184511381339237523e+01,6.031373983035670516e-01,6.031373983035670516e-01
1.178555984437194759e+01,6.025959985851995215e-01,6.025959985851995215e-01
1.172631849233137480e+01,6.020574408393761789e-01,6.020574408393761789e-01
1.166738811624869498e+01,6.015217101477153827e-01,6.015217101477153827e-01
1.160876708371615784e+01,6.009887916701468491e-01,6.009887916701468491e-01
1.155045377089501635e+01,6.004586706445002031e-01,6.004586706445002031e-01
1.149244656247054408e+01,5.999313323860958613e-01,5.999313323860958613e-01
1.143474385160728346e+01,5.994067622873389123e-01,5.994067622873389123e-01
1.137734403990454268e+01,5.988849458173139961e-01,5.988849458173139961e-01
1.132024553735212713e+01,5.983658685213829598e-01,5.983658685213829598e-01
1.126344676228627328e+01,5.978495160207842885e-01,5.978495160207842885e-01
1.120694614134586331e+01,5.973358740122350907e-01,5.973358740122350907e-01
1.115074210942882260e+01,5.968249282675347489e-01,5.968249282675347489e-01
1.109483310964876956e+01,5.963166646331705678e-01,5.963166646331705678e-01
1.103921759329189989e+01,5.958110690299263101e-01,5.958110690299263101e-01
1.098389401977406976e+01,5.953081274524915090e-01,5.953081274524915090e-01
1.092886085659813666e+01,5.948078259690739999e-01,5.948078259690739999e-01
1.087411657931149556e+01,5.943101507210136747e-01,5.943101507210136747e-01
1.081965967146386198e+01,5.938150879223987877e-01,5.938150879223987877e-01
1.076548862456526123e+01,5.933226238596841506e-01,5.933226238596841506e-01
1.071160193804423955e+01,5.928327448913112141e-01,5.928327448913112141e-01
1.065799811920629381e+01,5.923454374473299255e-01,5.923454374473299255e-01
1.060467568319254283e+01,5.918606880290230299e-01,5.918606880290230299e-01
1.055163315293857096e+01,5.913784832085324794e-01,5.913784832085324794e-01
1.049886905913352741e+01,5.908988096284866209e-01,5.908988096284866209e-01
