gyro_only_with_bias_x (deg/s),gyro_only_with_bias_y (deg/s),gyro_only_with_bias_z (deg/s)
2.542238451866426496e-01,2.542238451866426496e-01,-2.653537702946930921e+01
2.555127253673390442e-01,2.555127253673390442e-01,-2.639360020959270869e+01
2.567949611672821209e-01,2.567949611672821209e-01,-2.625255427159896726e+01
2.580705759066472260e-01,2.580705759066472260e-01,-2.611223665026880525e+01
2.593395938841225323e-01,2.593395938841225323e-01,-2.597264467274652588e+01
2.606020402669081970e-01,2.606020402669081970e-01,-2.583377557064009622e+01
2.618579409912819567e-01,2.618579409912819567e-01,-2.569562649095898976e+01
2.631073226727225767e-01,2.631073226727225767e-01,-2.555819450600051468e+01
2.643502125246828260e-01,2.643502125246828260e-01,-2.542147662228488869e+01
2.655866382851846952e-01,2.655866382851846952e-01,-2.528546978862968331e+01
2.668166281504938397e-01,2.668166281504938397e-01,-2.515017090344568018e+01
2.680402107151967916e-01,2.680402107151967916e-01,-2.501557682132835581e+01
2.692574149180718690e-01,2.692574149180718690e-01,-2.488168435901210174e+01
2.704682699932003387e-01,2.704682699932003387e-01,-2.474849030074796374e+01
2.716728054258193970e-01,2.716728054258193970e-01,-2.461599140315986745e+01
2.728710509124636641e-01,2.728710509124636641e-01,-2.448418439962900095e+01
2.740630363249872414e-01,2.740630363249872414e-01,-2.435306600425140644e+01
2.752487916780959609e-01,2.752487916780959609e-01,-2.422263291540944508e+01
2.764283471000547610e-01,2.764283471000547610e-01,-2.409288181899397685e+01
2.776017328062677092e-01,2.776017328062677092e-01,-2.396380939131055499e+01
2.787689790754561692e-01,2.787689790754561692e-01,-2.383541230169982583e+01
2.799301162281880306e-01,2.799301162281880306e-01,-2.370768721489931607e+01
2.810851746075326840e-01,2.810851746075326840e-01,-2.358063079317140520e+01
2.822341845616390676e-01,2.822341845616390676e-01,-2.345423969821970189e+01
2.833771764280540451e-01,2.833771764280540451e-01,-2.332851059291406060e+01
2.845141805196134133e-01,2.845141805196134133e-01,-2.320344014284252410e+01
2.856452271117571606e-01,2.856452271117571606e-01,-2.307902501770671932e+01
2.867703464311304740e-01,2.867703464311304740e-01,-2.295526189257564553e+01
2.878895686453510350e-01,2.878895686453510350e-01,-2.283214744901139071e+01
2.890029238538268097e-01,2.890029238538268097e-01,-2.270967837607905437e+01
2.901104420795281302e-01,2.901104420795281302e-01,-2.258785137125191156e+01
2.912121532616194775e-01,2.912121532616194775e-01,-2.246666314122186137e+01
2.923080872488709736e-01,2.923080872488709736e-01,-2.234611040262419834e+01
2.933982737937728125e-01,2.933982737937728125e-01,-2.222618988268499152e+01
2.944827425472876237e-01,2.944827425472876237e-01,-2.210689831979836484e+01
2.955615230541772664e-01,2.955615230541772664e-01,-2.198823246404050025e+01
2.966346447488508731e-01,2.966346447488508731e-01,-2.187018907762640296e+01
2.977021369516826832e-01,2.977021369516826832e-01,-2.175276493531490374e+01
2.987640288657555376e-01,2.987640288657555376e-01,-2.163595682476689319e+01
2.998203495739881208e-01,2.998203495739881208e-01,-2.151976154686130727e+01
3.008711280366105356e-01,3.008711280366105356e-01,-2.140417591597284286e+01
3.019163930889524061e-01,3.019163930889524061e-01,-2.128919676021524054e+01
3.029561734395155304e-01,3.029561734395155304e-01,-2.117482092165328922e+01
3.039904976683026616e-01,3.039904976683026616e-01,-2.106104525648671100e+01
3.050193942253769386e-01,3.050193942253769386e-01,-2.094786663520854120e+01
3.060428914296310365e-01,3.060428914296310365e-01,-2.083528194274058620e+01
3.070610174677449455e-01,3.070610174677449455e-01,-2.072328807854805888e+01
3.080738003933136127e-01,3.080738003933136127e-01,-2.061188195673550538e+01
3.090812681261287387e-01,3.090812681261287387e-01,-2.050106050612584241e+01
3.100834484515992973e-01,3.100834484515992973e-01,-2.039082067032408219e+01
3.110803690202969540e-01,3.110803690202969540e-01,-2.028115940776733694e+01
3.120720573476147286e-01,3.120720573476147286e-01,-2.017207369176238174e+01
3.130585408135269088e-01,3.130585408135269088e-01,-2.006356051051204048e+01
3.140398466624411133e-01,3.140398466624411133e-01,-1.995561686713147864e+01
3.150160020031326780e-01,3.150160020031326780e-01,-1.984823977965540820e+01
3.159870338087535369e-01,3.159870338087535369e-01,-1.974142628103711061e+01
3.169529689169078845e-01,3.169529689169078845e-01,-1.963517341914013059e+01
3.179138340297884557e-01,3.179138340297884557e-01,-1.952947825672327653e+01
3.188696557143659294e-01,3.188696557143659294e-01,-1.942433787141974477e+01
3.198204604026285702e-01,3.198204604026285702e-01,-1.931974935571085794e+01
3.207662743918636705e-01,3.207662743918636705e-01,-1.921570981689500357e+01
3.217071238449791815e-01,3.217071238449791815e-01,-1.911221637705228815e+01
3.226430347908607610e-01,3.226430347908607610e-01,-1.900926617300531518e+01
3.235740331247587420e-01,3.235740331247587420e-01,-1.890685635627653838e+01
3.245001446087045216e-01,3.245001446087045216e-01,-1.880498409304250274e+01
3.254213948719513749e-01,3.254213948719513749e-01,-1.870364656408534998e+01
3.263378094114375294e-01,3.263378094114375294e-01,-1.860284096474187265e+01
3.272494135922694447e-01,3.272494135922694447e-01,-1.850256450485036908e+01
3.281562326482219127e-01,3.281562326482219127e-01,-1.840281440869558693e+01
3.290582916822550885e-01,3.290582916822550885e-01,-1.830358791495194026e+01
3.299556156670438445e-01,3.299556156670438445e-01,-1.820488227662517744e+01
3.308482294455201700e-01,3.308482294455201700e-01,-1.810669476099278441e+01
3.317361577314261178e-01,3.317361577314261178e-01,-1.800902264954313026e+01
3.326194251098757437e-01,3.326194251098757437e-01,-1.791186323791367130e+01
3.334980560379254833e-01,3.334980560379254833e-01,-1.781521383582819951e+01
3.343720748451513014e-01,3.343720748451513014e-01,-1.771907176703335907e+01
3.352415057342319482e-01,3.352415057342319482e-01,-1.762343436923449147e+01
3.361063727815373769e-01,3.361063727815373769e-01,-1.752829899403089087e+01
3.369666999377215477e-01,3.369666999377215477e-01,-1.743366300685063308e+01
3.378225110283183397e-01,3.378225110283183397e-01,-1.733952378688497831e+01
3.386738297543414045e-01,3.386738297543414045e-01,-1.724587872702244695e+01
3.395206796928849635e-01,3.395206796928849635e-01,-1.715272523378265390e+01
3.403630842977277138e-01,3.403630842977277138e-01,-1.706006072724995448e+01
3.412010668999372887e-01,3.412010668999372887e-01,-1.696788264100689503e+01
3.420346507084759957e-01,3.420346507084759957e-01,-1.687618842206763858e+01
3.428638588108066099e-01,3.428638588108066099e-01,-1.678497553081127691e+01
3.436887141734986661e-01,3.436887141734986661e-01,-1.669424144091514250e+01
3.445092396428348636e-01,3.445092396428348636e-01,-1.660398363928817034e+01
3.453254579454159701e-01,3.453254579454159701e-01,-1.651419962600424540e+01
3.461373916887662827e-01,3.461373916887662827e-01,-1.642488691423571368e+01
3.469450633619371449e-01,3.469450633619371449e-01,-1.633604303018691439e+01
3.477484953361099640e-01,3.477484953361099640e-01,-1.624766551302790418e+01
3.485477098651975081e-01,3.485477098651975081e-01,-1.615975191482828066e+01
3.493427290864435930e-01,3.493427290864435930e-01,-1.607229980049120499e+01
3.501335750210218811e-01,3.501335750210218811e-01,-1.598530674768759319e+01
3.509202695746318490e-01,3.509202695746318490e-01,-1.589877034679049750e+01
3.517028345380934784e-01,3.517028345380934784e-01,-1.581268820080971516e+01
3.524812915879399489e-01,3.524812915879399489e-01,-1.572705792532660851e+01
3.532556622870077212e-01,3.532556622870077212e-01,-1.564187714842914723e+01
3.540259680850253443e-01,3.540259680850253443e-01,-1.555714351064721690e+01
3.547922303191985427e-01,3.547922303191985427e-01,-1.547285466488815686e+01
3.555544702147949154e-01,3.555544702147949154e-01,-1.538900827637255908e+01
3.563127088857242497e-01,3.563127088857242497e-01,-1.530560202257033531e+01
3.570669673351177797e-01,3.570669673351177797e-01,-1.522263359313704889e+01
3.578172664559043925e-01,3.578172664559043925e-01,-1.514010068985052371e+01
3.585636270313843355e-01,3.585636270313843355e-01,-1.505800102654772488e+01
3.593060697358006483e-01,3.593060697358006483e-01,-1.497633232906193079e+01
3.600446151349074309e-01,3.600446151349074309e-01,-1.489509233516018583e+01
3.607792836865360564e-01,3.607792836865360564e-01,-1.481427879448103546e+01
3.615100957411585547e-01,3.615100957411585547e-01,-1.473388946847255809e+01
3.622370715424482746e-01,3.622370715424482746e-01,-1.465392213033069346e+01
3.629602312278377707e-01,3.629602312278377707e-01,-1.457437456493784644e+01
3.636795948290744152e-01,3.636795948290744152e-01,-1.449524456880181766e+01
3.643951822727727885e-01,3.643951822727727885e-01,-1.441652994999498816e+01
3.651070133809650176e-01,3.651070133809650176e-01,-1.433822852809385040e+01
3.658151078716475046e-01,3.658151078716475046e-01,-1.426033813411877205e+01
3.665194853593259361e-01,3.665194853593259361e-01,-1.418285661047414514e+01
3.672201653555568490e-01,3.672201653555568490e-01,-1.410578181088874494e+01
3.679171672694869222e-01,3.679171672694869222e-01,-1.402911160035644045e+01
3.686105104083892137e-01,3.686105104083892137e-01,-1.395284385507718561e+01
3.693002139781971227e-01,3.693002139781971227e-01,-1.387697646239831784e+01
3.699862970840351317e-01,3.699862970840351317e-01,-1.380150732075613718e+01
3.706687787307473281e-01,3.706687787307473281e-01,-1.372643433961779813e+01
3.713476778234228726e-01,3.713476778234228726e-01,-1.365175543942348391e+01
3.720230131679191921e-01,3.720230131679191921e-01,-1.357746855152888976e+01
3.726948034713819524e-01,3.726948034713819524e-01,-1.350357161814799056e+01
3.733630673427626445e-01,3.733630673427626445e-01,-1.343006259229610500e+01
3.740278232933340052e-01,3.740278232933340052e-01,-1.335693943773325998e+01
3.746890897372014972e-01,3.746890897372014972e-01,-1.328420012890783397e+01
3.753468849918136785e-01,3.753468849918136785e-01,-1.321184265090049692e+01
3.760012272784686860e-01,3.760012272784686860e-01,-1.313986499936844332e+01
3.766521347228189986e-01,3.766521347228189986e-01,-1.306826518048990948e+01
3.772996253553728696e-01,3.772996253553728696e-01,-1.299704121090898568e+01
3.779437171119936489e-01,3.779437171119936489e-01,-1.292619111768069828e+01
3.785844278343963865e-01,3.785844278343963865e-01,-1.285571293821639927e+01
3.792217752706416034e-01,3.792217752706416034e-01,-1.278560472022942029e+01
3.798557770756270102e-01,3.798557770756270102e-01,-1.271586452168102710e+01
3.804864508115760602e-01,3.804864508115760602e-01,-1.264649041072663316e+01
3.811138139485244491e-01,3.811138139485244491e-01,-1.257748046566231359e+01
3.817378838648036732e-01,3.817378838648036732e-01,-1.250883277487159440e+01
3.823586778475226433e-01,3.823586778475226433e-01,-1.244054543677251345e+01
3.829762130930459141e-01,3.829762130930459141e-01,-1.237261655976495334e+01
3.835905067074703578e-01,3.835905067074703578e-01,-1.230504426217826719e+01
3.842015757070985638e-01,3.842015757070985638e-01,-1.223782667221916043e+01
3.848094370189104052e-01,3.848094370189104052e-01,-1.217096192791985310e+01
3.854141074810316647e-01,3.854141074810316647e-01,-1.210444817708651755e+01
3.860156038432002723e-01,3.860156038432002723e-01,-1.203828357724797371e+01
3.866139427672303785e-01,3.866139427672303785e-01,-1.197246629560465792e+01
3.872091408274738744e-01,3.872091408274738744e-01,-1.190699450897787237e+01
3.878012145112793019e-01,3.878012145112793019e-01,-1.184186640375927801e+01
3.883901802194485442e-01,3.883901802194485442e-01,-1.177708017586066092e+01
3.889760542666911292e-01,3.889760542666911292e-01,-1.171263403066397757e+01
3.895588528820760899e-01,3.895588528820760899e-01,-1.164852618297163112e+01
3.901385922094815495e-01,3.901385922094815495e-01,-1.158475485695703178e+01
3.907152883080416417e-01,3.907152883080416417e-01,-1.152131828611541486e+01
3.912889571525918209e-01,3.912889571525918209e-01,-1.145821471321490215e+01
3.918596146341106201e-01,3.918596146341106201e-01,-1.139544239024783145e+01
3.924272765601605206e-01,3.924272765601605206e-01,-1.133299957838234562e+01
3.929919586553253241e-01,3.929919586553253241e-01,-1.127088454791421412e+01
3.935536765616460264e-01,3.935536765616460264e-01,-1.120909557821894253e+01
3.941124458390538043e-01,3.941124458390538043e-01,-1.114763095770408441e+01
3.946682819658012820e-01,3.946682819658012820e-01,-1.108648898376186231e+01
3.952212003388910766e-01,3.952212003388910766e-01,-1.102566796272198246e+01
3.957712162745024576e-01,3.957712162745024576e-01,-1.096516620980473000e+01
3.963183450084154513e-01,3.963183450084154513e-01,-1.090498204907429880e+01
3.968626016964330039e-01,3.968626016964330039e-01,-1.084511381339237346e+01
3.974040014148004785e-01,3.974040014148004785e-01,-1.078555984437194581e+01
3.979425591606238766e-01,3.979425591606238766e-01,-1.072631849233137302e+01
3.984782898522846173e-01,3.984782898522846173e-01,-1.066738811624869321e+01
3.990112083298531509e-01,3.990112083298531509e-01,-1.060876708371615607e+01
3.995413293554998524e-01,3.995413293554998524e-01,-1.055045377089501635e+01
4.000686676139041387e-01,4.000686676139041387e-01,-1.049244656247054230e+01
4.005932377126611432e-01,4.005932377126611432e-01,-1.043474385160728168e+01
4.011150541826860039e-01,4.011150541826860039e-01,-1.037734403990454268e+01
4.016341314786170402e-01,4.016341314786170402e-01,-1.032024553735212535e+01
4.021504839792157115e-01,4.021504839792157115e-01,-1.026344676228627151e+01
4.026641259877649093e-01,4.026641259877649093e-01,-1.020694614134586153e+01
4.031750717324652511e-01,4.031750717324652511e-01,-1.015074210942882083e+01
4.036833353668294322e-01,4.036833353668294322e-01,-1.009483310964876779e+01
4.041889309700736344e-01,4.041889309700736344e-01,-1.003921759329189989e+01
