accel_only_with_bias_x (m/s^2),accel_only_with_bias_y (m/s^2),accel_only_with_bias_z (m/s^2)
5.000000000000000104e-04,3.692434641753347790e+00,-9.071905847550388202e+00
5.000000000000000104e-04,3.746186735723613381e+00,-9.049845857450369735e+00
5.000000000000000104e-04,3.799770876490791593e+00,-9.027482613446581539e+00
5.000000000000000104e-04,3.853162363809667035e+00,-9.004827421705964952e+00
5.000000000000000104e-04,3.906339077101061097e+00,-8.981891127391147478e+00
5.000000000000000104e-04,3.959281230313500988e+00,-8.958684138757412541e+00
5.000000000000000104e-04,4.011971150026560018e+00,-8.935216449963565566e+00
5.000000000000000104e-04,4.064393074605746392e+00,-8.911497662691363786e+00
5.000000000000000104e-04,4.116532972422763947e+00,-8.887537006649640858e+00
5.000000000000000104e-04,4.168378377340286711e+00,-8.863343359025710910e+00
5.000000000000000104e-04,4.219918239828663431e+00,-8.838925262936843552e+00
5.000000000000000104e-04,4.271142792234780217e+00,-8.814290944927622107e+00
5.000000000000000104e-04,4.322043426862064663e+00,-8.789448331554069682e+00
5.000000000000000104e-04,4.372612585646493244e+00,-8.764405065092057967e+00
5.000000000000000104e-04,4.422843660327732351e+00,-8.739168518405259434e+00
5.000000000000000104e-04,4.472730902118194685e+00,-8.713745809006304910e+00
5.000000000000000104e-04,4.522269339966817014e+00,-8.688143812343842143e+00
5.000000000000000104e-04,4.571454706599613615e+00,-8.662369174347475109e+00
5.000000000000000104e-04,4.620283371596389799e+00,-8.636428323262059337e+00
5.000000000000000104e-04,4.668752280833073698e+00,-8.610327480802393296e+00
5.000000000000000104e-04,4.716858901682647875e+00,-8.584072672659003089e+00
5.000000000000000104e-04,4.764601173425229597e+00,-8.557669738385259350e+00
5.000000000000000104e-04,4.811977462370038872e+00,-8.531124340695624753e+00
5.000000000000000104e-04,4.858986521239205381e+00,-8.504441974204283383e+00
5.000000000000000104e-04,4.905627452406212896e+00,-8.477627973632847258e+00
5.000000000000000104e-04,4.951899674620537262e+00,-8.450687521515099832e+00
5.000000000000000104e-04,4.997802892885136572e+00,-8.423625655426011605e+00
5.000000000000000104e-04,5.043337071185268528e+00,-8.396447274761491997e+00
5.000000000000000104e-04,5.088502407795850502e+00,-8.369157147094409055e+00
5.000000000000000104e-04,5.133299312920685864e+00,-8.341759914131531062e+00
5.000000000000000104e-04,5.177728388440399954e+00,-8.314260097295154139e+00
5.000000000000000104e-04,5.221790409567351077e+00,-8.286662102952064402e+00
5.000000000000000104e-04,5.265486308225004741e+00,-8.258970227311683843e+00
5.000000000000000104e-04,5.308817157986806201e+00,-8.231188661014078534e+00
5.000000000000000104e-04,5.351784160425385295e+00,-8.203321493427637279e+00
5.000000000000000104e-04,5.394388632737176614e+00,-8.175372716675177287e+00
5.000000000000000104e-04,5.436631996520566723e+00,-8.147346229406284834e+00
5.000000000000000104e-04,5.478515767597299302e+00,-8.119245840332704134e+00
5.000000000000000104e-04,5.520041546777508579e+00,-8.091075271542731429e+00
5.000000000000000104e-04,5.561211011478301991e+00,-8.062838161609548138e+00
5.000000000000000104e-04,5.602025908114454111e+00,-8.034538068507666608e+00
5.000000000000000104e-04,5.642488045187645795e+00,-8.006178472350725883e+00
5.000000000000000104e-04,5.682599287007700006e+00,-7.977762777963100405e+00
5.000000000000000104e-04,5.722361547985704178e+00,-7.949294317296992318e+00
5.000000000000000104e-04,5.761776787444685688e+00,-7.920776351705950624e+00
5.000000000000000104e-04,5.800847004898725068e+00,-7.892212074085009021e+00
5.000000000000000104e-04,5.839574235756109566e+00,-7.863604610886995694e+00
5.000000000000000104e-04,5.877960547406428482e+00,-7.834957024023922578e+00
5.000000000000000104e-04,5.916008035655339725e+00,-7.806272312661744373e+00
5.000000000000000104e-04,5.953718821474258682e+00,-7.777553414916198449e+00
5.000000000000000104e-04,5.991095048035335324e+00,-7.748803209456927021e+00
5.000000000000000104e-04,6.028138878004963175e+00,-7.720024517026544686e+00
5.000000000000000104e-04,6.064852491071633267e+00,-7.691220101880864135e+00
5.000000000000000104e-04,6.101238081686258141e+00,-7.662392673156005252e+00
5.000000000000000104e-04,6.137297856995198586e+00,-7.633544886167753063e+00
5.000000000000000104e-04,6.173034034948154058e+00,-7.604679343648087730e+00
5.000000000000000104e-04,6.208448842564722625e+00,-7.575798596923449146e+00
5.000000000000000104e-04,6.243544514345073182e+00,-7.546905147039000283e+00
5.000000000000000104e-04,6.278323290811501423e+00,-7.518001445832776852e+00
5.000000000000000104e-04,6.312787417168954640e+00,-7.489089896963343485e+00
5.000000000000000104e-04,6.346939142073706464e+00,-7.460172856894319970e+00
5.000000000000000104e-04,6.380780716500453309e+00,-7.431252635838827558e+00
5.000000000000000104e-04,6.414314392698980960e+00,-7.402331498666728571e+00
5.000000000000000104e-04,6.447542423232424547e+00,-7.373411665777281243e+00
5.000000000000000104e-04,6.480467060089890374e+00,-7.344495313939613190e+00
5.000000000000000104e-04,6.513090553866916821e+00,-7.315584577103267705e+00
5.000000000000000104e-04,6.545415153007843045e+00,-7.286681547180859475e+00
5.000000000000000104e-04,6.577443103104727129e+00,-7.257788274804746642e+00
5.000000000000000104e-04,6.609176646247985509e+00,-7.228906770059448483e+00
5.000000000000000104e-04,6.640618020424330581e+00,-7.200039003191425202e+00
5.000000000000000104e-04,6.671769458958062060e+00,-7.171186905297686209e+00
5.000000000000000104e-04,6.702633189992070584e+00,-7.142352368994589362e+00
5.000000000000000104e-04,6.733211436005321460e+00,-7.113537249068074608e+00
5.000000000000000104e-04,6.763506413363830738e+00,-7.084743363106492886e+00
5.000000000000000104e-04,6.793520331902446863e+00,-7.055972492117068562e+00
5.000000000000000104e-04,6.823255394535017615e+00,-7.027226381126986610e+00
5.000000000000000104e-04,6.852713796890713915e+00,-6.998506739769968732e+00
5.000000000000000104e-04,6.881897726974489871e+00,-6.969815242859193738e+00
5.000000000000000104e-04,6.910809364849877845e+00,-6.941153530947289596e+00
5.000000000000000104e-04,6.939450882342431015e+00,-6.912523210874103263e+00
5.000000000000000104e-04,6.967824442762322157e+00,-6.883925856302876234e+00
5.000000000000000104e-04,6.995932200644706001e+00,-6.855363008245429768e+00
5.000000000000000104e-04,7.023776301506597264e+00,-6.826836175576877608e+00
5.000000000000000104e-04,7.051358881619132823e+00,-6.798346835540383104e+00
5.000000000000000104e-04,7.078682067794153099e+00,-6.769896434242397731e+00
5.000000000000000104e-04,7.105747977184175390e+00,-6.741486387138813541e+00
5.000000000000000104e-04,7.132558717094861223e+00,-6.713118079512423897e+00
5.000000000000000104e-04,7.159116384809217415e+00,-6.684792866942024681e+00
5.000000000000000104e-04,7.185423067422762600e+00,-6.656512075763507674e+00
5.000000000000000104e-04,7.211480841689027699e+00,-6.628277003523251665e+00
5.000000000000000104e-04,7.237291773874749090e+00,-6.600088919424057288e+00
5.000000000000000104e-04,7.262857919624211789e+00,-6.571949064763940029e+00
5.000000000000000104e-04,7.288181323832212399e+00,-6.543858653367957245e+00
5.000000000000000104e-04,7.313264020525172882e+00,-6.515818872013355190e+00
5.000000000000000104e-04,7.338108032749958376e+00,-6.487830880848186155e+00
5.000000000000000104e-04,7.362715372470001185e+00,-6.459895813803616882e+00
5.000000000000000104e-04,7.387088040468352546e+00,-6.432014779000106763e+00
5.000000000000000104e-04,7.411228026257310475e+00,-6.404188859147595281e+00
5.000000000000000104e-04,7.435137307994303946e+00,-6.376419111939879869e+00
5.000000000000000104e-04,7.458817852403743842e+00,-6.348706570443309438e+00
5.000000000000000104e-04,7.482271614704543161e+00,-6.321052243479939214e+00
5.000000000000000104e-04,7.505500538543064870e+00,-6.293457116005255259e+00
5.000000000000000104e-04,7.528506555931246069e+00,-6.265922149480601888e+00
5.000000000000000104e-04,7.551291587189667531e+00,-6.238448282240416809e+00
5.000000000000000104e-04,7.573857540895382101e+00,-6.211036429854368990e+00
5.000000000000000104e-04,7.596206313834259483e+00,-6.183687485484513857e+00
5.000000000000000104e-04,7.618339790957704416e+00,-6.156402320237536863e+00
5.000000000000000104e-04,7.640259845343549294e+00,-6.129181783512192894e+00
5.000000000000000104e-04,7.661968338160948910e+00,-6.102026703342001035e+00
5.000000000000000104e-04,7.683467118639152993e+00,-6.074937886733307479e+00
5.000000000000000104e-04,7.704758024039967346e+00,-6.047916119998745899e+00
5.000000000000000104e-04,7.725842879633789906e+00,-6.020962169086209848e+00
5.000000000000000104e-04,7.746723498679092934e+00,-5.994076779903375396e+00
5.000000000000000104e-04,7.767401682405196794e+00,-5.967260678637861027e+00
5.000000000000000104e-04,7.787879219998239400e+00,-5.940514572073065658e+00
5.000000000000000104e-04,7.808157888590230300e+00,-5.913839147899758508e+00
5.000000000000000104e-04,7.828239453251049085e+00,-5.887235075023490083e+00
5.000000000000000104e-04,7.848125666983320592e+00,-5.860703003867848260e+00
5.000000000000000104e-04,7.867818270720038143e+00,-5.834243566673651848e+00
5.000000000000000104e-04,7.887318993324861083e+00,-5.807857377794097609e+00
5.000000000000000104e-04,7.906629551594971161e+00,-5.781545033985950433e+00
5.000000000000000104e-04,7.925751650266424697e+00,-5.755307114696792681e+00
5.000000000000000104e-04,7.944686982021889499e+00,-5.729144182348397507e+00
5.000000000000000104e-04,7.963437227500710591e+00,-5.703056782616282128e+00
5.000000000000000104e-04,7.982004055311202606e+00,-5.677045444705460575e+00
5.000000000000000104e-04,8.000389122045110213e+00,-5.651110681622471432e+00
5.000000000000000104e-04,8.018594072294149555e+00,-5.625252990443708079e+00
5.000000000000000104e-04,8.036620538668570290e+00,-5.599472852580097637e+00
5.000000000000000104e-04,8.054470141817663631e+00,-5.573770734038173025e+00
5.000000000000000104e-04,8.072144490452149768e+00,-5.548147085677585189e+00
5.000000000000000104e-04,8.089645181368389615e+00,-5.522602343465081276e+00
5.000000000000000104e-04,8.106973799474337383e+00,-5.497136928725014471e+00
5.000000000000000104e-04,8.124131917817200232e+00,-5.471751248386403255e+00
5.000000000000000104e-04,8.141121097612726842e+00,-5.446445695226590722e+00
5.000000000000000104e-04,8.157942888276071614e+00,-5.421220648111542140e+00
5.000000000000000104e-04,8.174598827454197192e+00,-5.396076472232820720e+00
5.000000000000000104e-04,8.191090441059721172e+00,-5.371013519341271802e+00
5.000000000000000104e-04,8.207419243306201651e+00,-5.346032127977468740e+00
5.000000000000000104e-04,8.223586736744785242e+00,-5.321132623698942687e+00
5.000000000000000104e-04,8.239594412302171378e+00,-5.296315319304238933e+00
5.000000000000000104e-04,8.255443749319828939e+00,-5.271580515053844174e+00
5.000000000000000104e-04,8.271136215594472318e+00,-5.246928498888008718e+00
5.000000000000000104e-04,8.286673267419686795e+00,-5.222359546641500039e+00
5.000000000000000104e-04,8.302056349628692544e+00,-5.197873922255348056e+00
5.000000000000000104e-04,8.317286895638206445e+00,-5.173471877985568845e+00
5.000000000000000104e-04,8.332366327493348379e+00,-5.149153654608960018e+00
5.000000000000000104e-04,8.347296055913551172e+00,-5.124919481625955342e+00
5.000000000000000104e-04,8.362077480339458191e+00,-5.100769577460591009e+00
5.000000000000000104e-04,8.376711988980714452e+00,-5.076704149657629728e+00
5.000000000000000104e-04,8.391200958864692083e+00,-5.052723395076852420e+00
5.000000000000000104e-04,8.405545755886043580e+00,-5.028827500084569913e+00
5.000000000000000104e-04,8.419747734857079280e+00,-5.005016640742376843e+00
5.000000000000000104e-04,8.433808239558937103e+00,-4.981290982993190397e+00
5.000000000000000104e-04,8.447728602793501906e+00,-4.957650682844588097e+00
5.000000000000000104e-04,8.461510146436038937e+00,-4.934095886549506815e+00
5.000000000000000104e-04,8.475154181488512961e+00,-4.910626730784310112e+00
5.000000000000000104e-04,8.488662008133568193e+00,-4.887243342824254988e+00
5.000000000000000104e-04,8.502034915789128178e+00,-4.863945840716416669e+00
5.000000000000000104e-04,8.515274183163590749e+00,-4.840734333450066096e+00
5.000000000000000104e-04,8.528381078311587871e+00,-4.817608921124563182e+00
5.000000000000000104e-04,8.541356858690281939e+00,-4.794569695114773822e+00
5.000000000000000104e-04,8.554202771216175449e+00,-4.771616738234054189e+00
5.000000000000000104e-04,8.566920052322405610e+00,-4.748750124894823621e+00
5.000000000000000104e-04,8.579509928016481268e+00,-4.725969921266774953e+00
5.000000000000000104e-04,8.591973613938471033e+00,-4.703276185432713419e+00
5.000000000000000104e-04,8.604312315419587520e+00,-4.680668967542096937e+00
5.000000000000000104e-04,8.616527227541151746e+00,-4.658148309962285794e+00
5.000000000000000104e-04,8.628619535193919887e+00,-4.635714247427523915e+00
5.000000000000000104e-04,8.640590413137758219e+00,-4.613366807185692586e+00
5.000000000000000104e-04,8.652441026061609364e+00,-4.591106009142867705e+00
5.000000000000000104e-04,8.664172528643765858e+00,-4.568931866005690345e+00
5.000000000000000104e-04,8.675786065612413722e+00,-4.546844383421603020e+00
5.000000000000000104e-04,8.687282771806424719e+00,-4.524843560116953434e+00
5.000000000000000104e-04,8.698663772236381320e+00,-4.502929388033019897e+00
5.000000000000000104e-04,8.709930182145811273e+00,-4.481101852459955737e+00
5.000000000000000104e-04,8.721083107072608698e+00,-4.459360932168711322e+00
5.000000000000000104e-04,8.732123642910650574e+00,-4.437706599540927499e+00
5.000000000000000104e-04,8.743052875971546456e+00,-4.416138820696859923e+00
5.000000000000000104e-04,8.753871883046535629e+00,-4.394657555621331646e+00
5.000000000000000104e-04,8.764581731468506831e+00,-4.373262758287753016e+00
5.000000000000000104e-04,8.775183479174131662e+00,-4.351954376780239109e+00
5.000000000000000104e-04,8.785678174766072601e+00,-4.330732353413836222e+00
5.000000000000000104e-04,8.796066857575276288e+00,-4.309596624852892077e+00
5.000000000000000104e-04,8.806350557723318317e+00,-4.288547122227596375e+00
5.000000000000000104e-04,8.816530296184804882e+00,-4.267583771248704139e+00
5.000000000000000104e-04,8.826607084849790397e+00,-4.246706492320480031e+00
5.000000000000000104e-04,8.836581926586221769e+00,-4.225915200651874315e+00
5.000000000000000104e-04,8.846455815302380898e+00,-4.205209806365969527e+00
5.000000000000000104e-04,8.856229736009321840e+00,-4.184590214607704972e+00
5.000000000000000104e-04,8.865904664883277775e+00,-4.164056325649917234e+00
5.000000000000000104e-04,8.875481569328041331e+00,-4.143608034997699363e+00
5.000000000000000104e-04,8.884961408037298725e+00,-4.123245233491128481e+00
5.000000000000000104e-04,8.894345131056899945e+00,-4.102967807406363576e+00
5.000000000000000104e-04,8.903633679847057891e+00,-4.082775638555141029e+00
5.000000000000000104e-04,8.912827987344481784e+00,-4.062668604382691839e+00
5.000000000000000104e-04,8.921928978024400436e+00,-4.042646578064097440e+00
5.000000000000000104e-04,8.930937567962503820e+00,-4.022709428599121395e+00
5.000000000000000104e-04,8.939854664896762060e+00,-4.002857020905505436e+00
5.000000000000000104e-04,8.948681168289125409e+00,-3.983089215910793346e+00
5.000000000000000104e-04,8.957417969387098111e+00,-3.963405870642665807e+00
5.000000000000000104e-04,8.966065951285182578e+00,-3.943806838317823082e+00
5.000000000000000104e-04,8.974625988986149494e+00,-3.924291968429444388e+00
5.000000000000000104e-04,8.983098949462190674e+00,-3.904861106833227069e+00
5.000000000000000104e-04,8.991485691715880080e+00,-3.885514095832030002e+00
5.000000000000000104e-04,8.999787066840969629e+00,-3.866250774259153200e+00
5.000000000000000104e-04,9.008003918083019812e+00,-3.847070977560250071e+00
5.000000000000000104e-04,9.016137080899831346e+00,-3.827974537873915395e+00
5.000000000000000104e-04,9.024187383021679665e+00,-3.808961284110951695e+00
5.000000000000000104e-04,9.032155644511373538e+00,-3.790031042032336206e+00
5.000000000000000104e-04,9.040042677824082773e+00,-3.771183634325911527e+00
5.000000000000000104e-04,9.047849287866963408e+00,-3.752418880681817281e+00
5.000000000000000104e-04,9.055576272058567966e+00,-3.733736597866667228e+00
5.000000000000000104e-04,9.063224420388026559e+00,-3.715136599796513117e+00
5.000000000000000104e-04,9.070794515474004172e+00,-3.696618697608600179e+00
5.000000000000000104e-04,9.078287332623409256e+00,-3.678182699731913363e+00
5.000000000000000104e-04,9.085703639889880279e+00,-3.659828411956577821e+00
5.000000000000000104e-04,9.093044198132018252e+00,-3.641555637502078113e+00
5.000000000000000104e-04,9.100309761071363468e+00,-3.623364177084350768e+00
5.000000000000000104e-04,9.107501075350127095e+00,-3.605253828981748843e+00
5.000000000000000104e-04,9.114618880588658101e+00,-3.587224389099898936e+00
5.000000000000000104e-04,9.121663909442654372e+00,-3.569275651035467067e+00
5.000000000000000104e-04,9.128636887660093180e+00,-3.551407406138852085e+00
5.000000000000000104e-04,9.135538534137900513e+00,-3.533619443575808372e+00
5.000000000000000104e-04,9.142369560978352183e+00,-3.515911550388036488e+00
5.000000000000000104e-04,9.149130673545172954e+00,-3.498283511552739089e+00
5.000000000000000104e-04,9.155822570519381642e+00,-3.480735110041161207e+00
5.000000000000000104e-04,9.162445943954832472e+00,-3.463266126876134887e+00
5.000000000000000104e-04,9.169001479333477533e+00,-3.445876341188634395e+00
5.000000000000000104e-04,9.175489855620329038e+00,-3.428565530273365969e+00
5.000000000000000104e-04,9.181911745318146245e+00,-3.411333469643397009e+00
5.000000000000000104e-04,9.188267814521802634e+00,-3.394179933083850464e+00
5.000000000000000104e-04,9.194558722972372422e+00,-3.377104692704659072e+00
5.000000000000000104e-04,9.200785124110911539e+00,-3.360107518992419440e+00
5.000000000000000104e-04,9.206947665131927749e+00,-3.343188180861337511e+00
5.000000000000000104e-04,9.213046987036555890e+00,-3.326346445703285859e+00
5.000000000000000104e-04,9.219083724685424031e+00,-3.309582079436994118e+00
5.000000000000000104e-04,9.225058506851199880e+00,-3.292894846556372546e+00
5.000000000000000104e-04,9.230971956270845880e+00,-3.276284510177985165e+00
5.000000000000000104e-04,9.236824689697542112e+00,-3.259750832087695116e+00
5.000000000000000104e-04,9.242617317952310785e+00,-3.243293572786485779e+00
5.000000000000000104e-04,9.248350445975310308e+00,-3.226912491535464333e+00
5.000000000000000104e-04,9.254024672876838054e+00,-3.210607346400073059e+00
5.000000000000000104e-04,9.259640591987981395e+00,-3.194377894293513709e+00
5.000000000000000104e-04,9.265198790910982751e+00,-3.178223891019396063e+00
5.000000000000000104e-04,9.270699851569260019e+00,-3.162145091313626644e+00
5.000000000000000104e-04,9.276144350257125026e+00,-3.146141248885545139e+00
5.000000000000000104e-04,9.281532857689169802e+00,-3.130212116458316984e+00
5.000000000000000104e-04,9.286865939049333107e+00,-3.114357445808603853e+00
5.000000000000000104e-04,9.292144154039650772e+00,-3.098576987805513383e+00
5.000000000000000104e-04,9.297368056928672075e+00,-3.082870492448839705e+00
5.000000000000000104e-04,9.302538196599565268e+00,-3.067237708906617399e+00
